machine_id,package_id,time_stamp,action
r2_1,390966,10363.59999999997,end
"('r2_1', 'm1_2')",390966,10405.85999999997,wait
r2_1,390967,10162.0,wait
r2_1,390967,10358.79999999997,start
r2_1,390967,10363.59999999997,end
"('r2_1', 'm1_2')",390967,10405.85999999997,wait
r2_1,390968,10162.0,wait
r2_1,390968,10363.59999999997,start
r2_1,390968,10368.399999999969,end
"('r2_1', 'm1_2')",390968,10410.659999999969,wait
r2_1,390969,10162.0,wait
r2_1,390969,10363.59999999997,start
r2_1,390969,10368.399999999969,end
"('r2_1', 'm1_2')",390969,10410.659999999969,wait
r2_1,390970,10162.0,wait
r2_1,390970,10368.399999999969,start
r2_1,390970,10373.199999999968,end
"('r2_1', 'm1_2')",390970,10415.459999999968,wait
r2_1,390971,10162.0,wait
r2_1,390971,10368.399999999969,start
r2_1,390971,10373.199999999968,end
"('r2_1', 'm1_2')",390971,10415.459999999968,wait
r2_1,390972,10162.0,wait
r2_1,390972,10373.199999999968,start
r2_1,390972,10377.999999999967,end
"('r2_1', 'm1_2')",390972,10420.259999999967,wait
r2_1,390973,10162.0,wait
r2_1,390973,10373.199999999968,start
r2_1,390973,10377.999999999967,end
"('r2_1', 'm1_2')",390973,10420.259999999967,wait
r2_1,390974,10162.0,wait
r2_1,390974,10377.999999999967,start
r2_1,390974,10382.799999999967,end
"('r2_1', 'm1_2')",390974,10425.059999999967,wait
r2_1,390975,10162.0,wait
r2_1,390975,10377.999999999967,start
r2_1,390975,10382.799999999967,end
"('r2_1', 'm1_2')",390975,10425.059999999967,wait
r2_1,390976,10162.0,wait
r2_1,390976,10382.799999999967,start
r2_1,390976,10387.599999999966,end
"('r2_1', 'm1_2')",390976,10429.859999999966,wait
r2_1,390977,10162.0,wait
r2_1,390977,10382.799999999967,start
r2_1,390977,10387.599999999966,end
"('r2_1', 'm1_2')",390977,10429.859999999966,wait
r2_1,390978,10162.0,wait
r2_1,390978,10387.599999999966,start
r2_1,390978,10392.399999999965,end
"('r2_1', 'm1_2')",390978,10434.659999999965,wait
r2_1,390979,10162.0,wait
r2_1,390979,10387.599999999966,start
r2_1,390979,10392.399999999965,end
"('r2_1', 'm1_2')",390979,10434.659999999965,wait
r2_1,390980,10162.0,wait
r2_1,390980,10392.399999999965,start
r2_1,390980,10397.199999999964,end
"('r2_1', 'm1_2')",390980,10439.459999999965,wait
r2_1,390981,10162.0,wait
r2_1,390981,10392.399999999965,start
r2_1,390981,10397.199999999964,end
"('r2_1', 'm1_2')",390981,10439.459999999965,wait
r2_1,390982,10162.0,wait
r2_1,390982,10397.199999999964,start
r2_1,390982,10401.999999999964,end
"('r2_1', 'm1_2')",390982,10444.259999999964,wait
r2_1,390983,10162.0,wait
r2_1,390983,10397.199999999964,start
r2_1,390983,10401.999999999964,end
"('r2_1', 'm1_2')",390983,10444.259999999964,wait
r2_1,390984,10162.0,wait
r2_1,390984,10401.999999999964,start
r2_1,390984,10406.799999999963,end
"('r2_1', 'm1_2')",390984,10449.059999999963,wait
r2_1,390985,10162.0,wait
r2_1,390985,10401.999999999964,start
r2_1,390985,10406.799999999963,end
"('r2_1', 'm1_2')",390985,10449.059999999963,wait
r2_1,390986,10162.0,wait
r2_1,390986,10406.799999999963,start
r2_1,390986,10411.599999999962,end
"('r2_1', 'm1_2')",390986,10453.859999999962,wait
r2_1,390987,10162.0,wait
r2_1,390987,10406.799999999963,start
r2_1,390987,10411.599999999962,end
"('r2_1', 'm1_2')",390987,10453.859999999962,wait
r2_1,390988,10162.0,wait
r2_1,390988,10411.599999999962,start
r2_1,390988,10416.399999999961,end
"('r2_1', 'm1_2')",390988,10458.659999999962,wait
r2_1,390989,10162.0,wait
r2_1,390989,10411.599999999962,start
r2_1,390989,10416.399999999961,end
"('r2_1', 'm1_2')",390989,10458.659999999962,wait
r2_1,390990,10162.0,wait
r2_1,390990,10416.399999999961,start
r2_1,390990,10421.19999999996,end
"('r2_1', 'm1_2')",390990,10463.459999999961,wait
r2_1,390991,10162.0,wait
r2_1,390991,10416.399999999961,start
r2_1,390991,10421.19999999996,end
"('r2_1', 'm1_2')",390991,10463.459999999961,wait
r2_1,391012,10162.0,wait
r2_1,391012,10421.19999999996,start
r2_1,391012,10425.99999999996,end
"('r2_1', 'm1_2')",391012,10468.25999999996,wait
r2_1,391013,10162.0,wait
r2_1,391013,10421.19999999996,start
r2_1,391013,10425.99999999996,end
"('r2_1', 'm1_2')",391013,10468.25999999996,wait
r2_1,391014,10162.0,wait
r2_1,391014,10425.99999999996,start
r2_1,391014,10430.79999999996,end
"('r2_1', 'm1_2')",391014,10473.05999999996,wait
r2_1,391015,10162.0,wait
r2_1,391015,10425.99999999996,start
r2_1,391015,10430.79999999996,end
"('r2_1', 'm1_2')",391015,10473.05999999996,wait
r2_1,391016,10162.0,wait
r2_1,391016,10430.79999999996,start
r2_1,391016,10435.599999999959,end
"('r2_1', 'm1_2')",391016,10477.859999999959,wait
r2_1,391017,10162.0,wait
r2_1,391017,10430.79999999996,start
r2_1,391017,10435.599999999959,end
"('r2_1', 'm1_2')",391017,10477.859999999959,wait
r2_1,391018,10162.0,wait
r2_1,391018,10435.599999999959,start
r2_1,391018,10440.399999999958,end
"('r2_1', 'm1_2')",391018,10482.659999999958,wait
r2_1,391019,10162.0,wait
r2_1,391019,10435.599999999959,start
r2_1,391019,10440.399999999958,end
"('r2_1', 'm1_2')",391019,10482.659999999958,wait
r2_1,391020,10162.0,wait
r2_1,391020,10440.399999999958,start
r2_1,391020,10445.199999999957,end
"('r2_1', 'm1_2')",391020,10487.459999999957,wait
r2_1,391021,10162.0,wait
r2_1,391021,10440.399999999958,start
r2_1,391021,10445.199999999957,end
"('r2_1', 'm1_2')",391021,10487.459999999957,wait
r2_1,391022,10162.0,wait
r2_1,391022,10445.199999999957,start
r2_1,391022,10449.999999999956,end
"('r2_1', 'm1_2')",391022,10492.259999999957,wait
r2_1,391023,10162.0,wait
r2_1,391023,10445.199999999957,start
r2_1,391023,10449.999999999956,end
"('r2_1', 'm1_2')",391023,10492.259999999957,wait
r2_1,391024,10162.0,wait
r2_1,391024,10449.999999999956,start
r2_1,391024,10454.799999999956,end
"('r2_1', 'm1_2')",391024,10497.059999999956,wait
r2_1,391025,10162.0,wait
r2_1,391025,10449.999999999956,start
r2_1,391025,10454.799999999956,end
"('r2_1', 'm1_2')",391025,10497.059999999956,wait
r2_1,391026,10162.0,wait
r2_1,391026,10454.799999999956,start
r2_1,391026,10459.599999999955,end
"('r2_1', 'm1_2')",391026,10501.859999999955,wait
r2_1,391027,10162.0,wait
r2_1,391027,10454.799999999956,start
r2_1,391027,10459.599999999955,end
"('r2_1', 'm1_2')",391027,10501.859999999955,wait
r2_1,391028,10162.0,wait
r2_1,391028,10459.599999999955,start
r2_1,391028,10464.399999999954,end
"('r2_1', 'm1_2')",391028,10506.659999999954,wait
r2_1,391029,10162.0,wait
r2_1,391029,10459.599999999955,start
r2_1,391029,10464.399999999954,end
"('r2_1', 'm1_2')",391029,10506.659999999954,wait
r2_1,391030,10162.0,wait
r2_1,391030,10464.399999999954,start
r2_1,391030,10469.199999999953,end
"('r2_1', 'm1_2')",391030,10511.459999999954,wait
r2_1,391031,10162.0,wait
r2_1,391031,10464.399999999954,start
r2_1,391031,10469.199999999953,end
"('r2_1', 'm1_2')",391031,10511.459999999954,wait
r2_1,391032,10162.0,wait
r2_1,391032,10469.199999999953,start
r2_1,391032,10473.999999999953,end
"('r2_1', 'm1_2')",391032,10516.259999999953,wait
r2_1,391033,10162.0,wait
r2_1,391033,10469.199999999953,start
r2_1,391033,10473.999999999953,end
"('r2_1', 'm1_2')",391033,10516.259999999953,wait
r2_1,391034,10162.0,wait
r2_1,391034,10473.999999999953,start
r2_1,391034,10478.799999999952,end
"('r2_1', 'm1_2')",391034,10521.059999999952,wait
r2_1,391035,10162.0,wait
r2_1,391035,10473.999999999953,start
r2_1,391035,10478.799999999952,end
"('r2_1', 'm1_2')",391035,10521.059999999952,wait
r2_1,391036,10162.0,wait
r2_1,391036,10478.799999999952,start
r2_1,391036,10483.599999999951,end
"('r2_1', 'm1_2')",391036,10525.859999999951,wait
r2_1,391037,10162.0,wait
r2_1,391037,10478.799999999952,start
r2_1,391037,10483.599999999951,end
"('r2_1', 'm1_2')",391037,10525.859999999951,wait
r2_1,391038,10162.0,wait
r2_1,391038,10483.599999999951,start
r2_1,391038,10488.39999999995,end
"('r2_1', 'm1_2')",391038,10530.65999999995,wait
r2_1,391039,10162.0,wait
r2_1,391039,10483.599999999951,start
r2_1,391039,10488.39999999995,end
"('r2_1', 'm1_2')",391039,10530.65999999995,wait
r2_1,391040,10162.0,wait
r2_1,391040,10488.39999999995,start
r2_1,391040,10493.19999999995,end
"('r2_1', 'm1_2')",391040,10535.45999999995,wait
r2_1,391041,10162.0,wait
r2_1,391041,10488.39999999995,start
r2_1,391041,10493.19999999995,end
"('r2_1', 'm1_2')",391041,10535.45999999995,wait
r2_1,391042,10162.0,wait
r2_1,391042,10493.19999999995,start
r2_1,391042,10497.999999999949,end
"('r2_1', 'm1_2')",391042,10540.25999999995,wait
r2_1,391043,10162.0,wait
r2_1,391043,10493.19999999995,start
r2_1,391043,10497.999999999949,end
"('r2_1', 'm1_2')",391043,10540.25999999995,wait
r2_1,391044,10162.0,wait
r2_1,391044,10497.999999999949,start
r2_1,391044,10502.799999999948,end
"('r2_1', 'm1_2')",391044,10545.059999999949,wait
r2_1,391045,10162.0,wait
r2_1,391045,10497.999999999949,start
r2_1,391045,10502.799999999948,end
"('r2_1', 'm1_2')",391045,10545.059999999949,wait
r2_1,391046,10162.0,wait
r2_1,391046,10502.799999999948,start
r2_1,391046,10507.599999999948,end
"('r2_1', 'm1_2')",391046,10549.859999999948,wait
r2_1,391070,10162.0,wait
r2_1,391070,10502.799999999948,start
r2_1,391070,10507.599999999948,end
"('r2_1', 'm1_2')",391070,10549.859999999948,wait
r2_1,391071,10162.0,wait
r2_1,391071,10507.599999999948,start
r2_1,391071,10512.399999999947,end
"('r2_1', 'm1_2')",391071,10554.659999999947,wait
r2_1,391072,10162.0,wait
r2_1,391072,10507.599999999948,start
r2_1,391072,10512.399999999947,end
"('r2_1', 'm1_2')",391072,10554.659999999947,wait
r2_1,391073,10162.0,wait
r2_1,391073,10512.399999999947,start
r2_1,391073,10517.199999999946,end
"('r2_1', 'm1_2')",391073,10559.459999999946,wait
r2_1,391074,10162.0,wait
r2_1,391074,10512.399999999947,start
r2_1,391074,10517.199999999946,end
"('r2_1', 'm1_2')",391074,10559.459999999946,wait
r2_1,391076,10162.0,wait
r2_1,391076,10517.199999999946,start
r2_1,391076,10521.999999999945,end
"('r2_1', 'm1_2')",391076,10564.259999999946,wait
r2_1,391077,10162.0,wait
r2_1,391077,10517.199999999946,start
r2_1,391077,10521.999999999945,end
"('r2_1', 'm1_2')",391077,10564.259999999946,wait
r2_1,391171,10162.0,wait
r2_1,391171,10521.999999999945,start
r2_1,391171,10526.799999999945,end
"('r2_1', 'm1_2')",391171,10569.059999999945,wait
r2_1,391172,10162.0,wait
r2_1,391172,10521.999999999945,start
r2_1,391172,10526.799999999945,end
"('r2_1', 'm1_2')",391172,10569.059999999945,wait
r2_1,391173,10162.0,wait
r2_1,391173,10526.799999999945,start
r2_1,391173,10531.599999999944,end
"('r2_1', 'm1_2')",391173,10573.859999999944,wait
r2_1,391174,10162.0,wait
r2_1,391174,10526.799999999945,start
r2_1,391174,10531.599999999944,end
"('r2_1', 'm1_2')",391174,10573.859999999944,wait
r2_1,391175,10162.0,wait
r2_1,391175,10531.599999999944,start
r2_1,391175,10536.399999999943,end
"('r2_1', 'm1_2')",391175,10578.659999999943,wait
r2_1,391176,10162.0,wait
r2_1,391176,10531.599999999944,start
r2_1,391176,10536.399999999943,end
"('r2_1', 'm1_2')",391176,10578.659999999943,wait
r2_1,391177,10162.0,wait
r2_1,391177,10536.399999999943,start
r2_1,391177,10541.199999999943,end
"('r2_1', 'm1_2')",391177,10583.459999999943,wait
r2_1,391178,10162.0,wait
r2_1,391178,10536.399999999943,start
r2_1,391178,10541.199999999943,end
"('r2_1', 'm1_2')",391178,10583.459999999943,wait
r2_1,391179,10162.0,wait
r2_1,391179,10541.199999999943,start
r2_1,391179,10545.999999999942,end
"('r2_1', 'm1_2')",391179,10588.259999999942,wait
r2_1,391180,10162.0,wait
r2_1,391180,10541.199999999943,start
r2_1,391180,10545.999999999942,end
"('r2_1', 'm1_2')",391180,10588.259999999942,wait
r2_1,391181,10162.0,wait
r2_1,391181,10545.999999999942,start
r2_1,391181,10550.799999999941,end
"('r2_1', 'm1_2')",391181,10593.059999999941,wait
r2_1,391182,10162.0,wait
r2_1,391182,10545.999999999942,start
r2_1,391182,10550.799999999941,end
"('r2_1', 'm1_2')",391182,10593.059999999941,wait
r2_1,391183,10162.0,wait
r2_1,391183,10550.799999999941,start
r2_1,391183,10555.59999999994,end
"('r2_1', 'm1_2')",391183,10597.85999999994,wait
r2_1,391184,10162.0,wait
r2_1,391184,10550.799999999941,start
r2_1,391184,10555.59999999994,end
"('r2_1', 'm1_2')",391184,10597.85999999994,wait
r2_1,391185,10162.0,wait
r2_1,391185,10555.59999999994,start
r2_1,391185,10560.39999999994,end
"('r2_1', 'm1_2')",391185,10602.65999999994,wait
r2_1,391186,10162.0,wait
r2_1,391186,10555.59999999994,start
r2_1,391186,10560.39999999994,end
"('r2_1', 'm1_2')",391186,10602.65999999994,wait
r2_1,391187,10162.0,wait
r2_1,391187,10560.39999999994,start
r2_1,391187,10565.199999999939,end
"('r2_1', 'm1_2')",391187,10607.45999999994,wait
r2_1,391188,10162.0,wait
r2_1,391188,10560.39999999994,start
r2_1,391188,10565.199999999939,end
"('r2_1', 'm1_2')",391188,10607.45999999994,wait
r2_1,391189,10162.0,wait
r2_1,391189,10565.199999999939,start
r2_1,391189,10569.999999999938,end
"('r2_1', 'm1_2')",391189,10612.259999999938,wait
r2_1,391190,10162.0,wait
r2_1,391190,10565.199999999939,start
r2_1,391190,10569.999999999938,end
"('r2_1', 'm1_2')",391190,10612.259999999938,wait
r2_1,391358,10162.0,wait
r2_1,391358,10569.999999999938,start
r2_1,391358,10574.799999999937,end
"('r2_1', 'm1_2')",391358,10617.059999999938,wait
r2_1,391359,10162.0,wait
r2_1,391359,10569.999999999938,start
r2_1,391359,10574.799999999937,end
"('r2_1', 'm1_2')",391359,10617.059999999938,wait
r2_1,391360,10162.0,wait
r2_1,391360,10574.799999999937,start
r2_1,391360,10579.599999999937,end
"('r2_1', 'm1_2')",391360,10621.859999999937,wait
r2_1,391361,10162.0,wait
r2_1,391361,10574.799999999937,start
r2_1,391361,10579.599999999937,end
"('r2_1', 'm1_2')",391361,10621.859999999937,wait
r2_1,391362,10162.0,wait
r2_1,391362,10579.599999999937,start
r2_1,391362,10584.399999999936,end
"('r2_1', 'm1_2')",391362,10626.659999999936,wait
r2_1,391363,10162.0,wait
r2_1,391363,10579.599999999937,start
r2_1,391363,10584.399999999936,end
"('r2_1', 'm1_2')",391363,10626.659999999936,wait
r2_1,391364,10162.0,wait
r2_1,391364,10584.399999999936,start
r2_1,391364,10589.199999999935,end
"('r2_1', 'm1_2')",391364,10631.459999999935,wait
r2_1,391365,10162.0,wait
r2_1,391365,10584.399999999936,start
r2_1,391365,10589.199999999935,end
"('r2_1', 'm1_2')",391365,10631.459999999935,wait
r2_1,391366,10162.0,wait
r2_1,391366,10589.199999999935,start
r2_1,391366,10593.999999999935,end
"('r2_1', 'm1_2')",391366,10636.259999999935,wait
r2_1,391367,10162.0,wait
r2_1,391367,10589.199999999935,start
r2_1,391367,10593.999999999935,end
"('r2_1', 'm1_2')",391367,10636.259999999935,wait
r2_1,391368,10162.0,wait
r2_1,391368,10593.999999999935,start
r2_1,391368,10598.799999999934,end
"('r2_1', 'm1_2')",391368,10641.059999999934,wait
r2_1,391369,10162.0,wait
r2_1,391369,10593.999999999935,start
r2_1,391369,10598.799999999934,end
"('r2_1', 'm1_2')",391369,10641.059999999934,wait
r2_1,391370,10162.0,wait
r2_1,391370,10598.799999999934,start
r2_1,391370,10603.599999999933,end
"('r2_1', 'm1_2')",391370,10645.859999999933,wait
r2_1,391371,10162.0,wait
r2_1,391371,10598.799999999934,start
r2_1,391371,10603.599999999933,end
"('r2_1', 'm1_2')",391371,10645.859999999933,wait
r2_1,391372,10162.0,wait
r2_1,391372,10603.599999999933,start
r2_1,391372,10608.399999999932,end
"('r2_1', 'm1_2')",391372,10650.659999999933,wait
r2_1,391373,10162.0,wait
r2_1,391373,10603.599999999933,start
r2_1,391373,10608.399999999932,end
"('r2_1', 'm1_2')",391373,10650.659999999933,wait
r2_1,391374,10162.0,wait
r2_1,391374,10608.399999999932,start
r2_1,391374,10613.199999999932,end
"('r2_1', 'm1_2')",391374,10655.459999999932,wait
r2_1,391375,10162.0,wait
r2_1,391375,10608.399999999932,start
r2_1,391375,10613.199999999932,end
"('r2_1', 'm1_2')",391375,10655.459999999932,wait
r2_1,391376,10162.0,wait
r2_1,391376,10613.199999999932,start
r2_1,391376,10617.99999999993,end
"('r2_1', 'm1_2')",391376,10660.259999999931,wait
r2_1,391377,10162.0,wait
r2_1,391377,10613.199999999932,start
r2_1,391377,10617.99999999993,end
"('r2_1', 'm1_2')",391377,10660.259999999931,wait
r2_1,391378,10162.0,wait
r2_1,391378,10617.99999999993,start
r2_1,391378,10622.79999999993,end
"('r2_1', 'm1_2')",391378,10665.05999999993,wait
r2_1,391379,10162.0,wait
r2_1,391379,10617.99999999993,start
r2_1,391379,10622.79999999993,end
"('r2_1', 'm1_2')",391379,10665.05999999993,wait
r2_1,391380,10162.0,wait
r2_1,391380,10622.79999999993,start
r2_1,391380,10627.59999999993,end
"('r2_1', 'm1_2')",391380,10669.85999999993,wait
r2_1,391381,10162.0,wait
r2_1,391381,10622.79999999993,start
r2_1,391381,10627.59999999993,end
"('r2_1', 'm1_2')",391381,10669.85999999993,wait
r2_1,391382,10162.0,wait
r2_1,391382,10627.59999999993,start
r2_1,391382,10632.399999999929,end
"('r2_1', 'm1_2')",391382,10674.659999999929,wait
r2_1,391383,10162.0,wait
r2_1,391383,10627.59999999993,start
r2_1,391383,10632.399999999929,end
"('r2_1', 'm1_2')",391383,10674.659999999929,wait
r2_1,391384,10162.0,wait
r2_1,391384,10632.399999999929,start
r2_1,391384,10637.199999999928,end
"('r2_1', 'm1_2')",391384,10679.459999999928,wait
r2_1,391385,10162.0,wait
r2_1,391385,10632.399999999929,start
r2_1,391385,10637.199999999928,end
"('r2_1', 'm1_2')",391385,10679.459999999928,wait
r2_1,391386,10162.0,wait
r2_1,391386,10637.199999999928,start
r2_1,391386,10641.999999999927,end
"('r2_1', 'm1_2')",391386,10684.259999999927,wait
r2_1,391387,10162.0,wait
r2_1,391387,10637.199999999928,start
r2_1,391387,10641.999999999927,end
"('r2_1', 'm1_2')",391387,10684.259999999927,wait
r2_1,391388,10162.0,wait
r2_1,391388,10641.999999999927,start
r2_1,391388,10646.799999999927,end
"('r2_1', 'm1_2')",391388,10689.059999999927,wait
r2_1,391389,10162.0,wait
r2_1,391389,10641.999999999927,start
r2_1,391389,10646.799999999927,end
"('r2_1', 'm1_2')",391389,10689.059999999927,wait
r2_1,391390,10162.0,wait
r2_1,391390,10646.799999999927,start
r2_1,391390,10651.599999999926,end
"('r2_1', 'm1_2')",391390,10693.859999999926,wait
r2_1,391391,10162.0,wait
r2_1,391391,10646.799999999927,start
r2_1,391391,10651.599999999926,end
"('r2_1', 'm1_2')",391391,10693.859999999926,wait
r2_1,391392,10162.0,wait
r2_1,391392,10651.599999999926,start
r2_1,391392,10656.399999999925,end
"('r2_1', 'm1_2')",391392,10698.659999999925,wait
r2_1,391393,10162.0,wait
r2_1,391393,10651.599999999926,start
r2_1,391393,10656.399999999925,end
"('r2_1', 'm1_2')",391393,10698.659999999925,wait
r2_1,391394,10162.0,wait
r2_1,391394,10656.399999999925,start
r2_1,391394,10661.199999999924,end
"('r2_1', 'm1_2')",391394,10703.459999999925,wait
r2_1,391395,10162.0,wait
r2_1,391395,10656.399999999925,start
r2_1,391395,10661.199999999924,end
"('r2_1', 'm1_2')",391395,10703.459999999925,wait
r2_1,391396,10162.0,wait
r2_1,391396,10661.199999999924,start
r2_1,391396,10665.999999999924,end
"('r2_1', 'm1_2')",391396,10708.259999999924,wait
r2_1,391397,10162.0,wait
r2_1,391397,10661.199999999924,start
r2_1,391397,10665.999999999924,end
"('r2_1', 'm1_2')",391397,10708.259999999924,wait
r2_1,391398,10162.0,wait
r2_1,391398,10665.999999999924,start
r2_1,391398,10670.799999999923,end
"('r2_1', 'm1_2')",391398,10713.059999999923,wait
r2_1,391399,10162.0,wait
r2_1,391399,10665.999999999924,start
r2_1,391399,10670.799999999923,end
"('r2_1', 'm1_2')",391399,10713.059999999923,wait
r2_1,391400,10162.0,wait
r2_1,391400,10670.799999999923,start
r2_1,391400,10675.599999999922,end
"('r2_1', 'm1_2')",391400,10717.859999999922,wait
r2_1,391401,10162.0,wait
r2_1,391401,10670.799999999923,start
r2_1,391401,10675.599999999922,end
"('r2_1', 'm1_2')",391401,10717.859999999922,wait
r2_1,391402,10162.0,wait
r2_1,391402,10675.599999999922,start
r2_1,391402,10680.399999999921,end
"('r2_1', 'm1_2')",391402,10722.659999999922,wait
r2_1,391403,10162.0,wait
r2_1,391403,10675.599999999922,start
r2_1,391403,10680.399999999921,end
"('r2_1', 'm1_2')",391403,10722.659999999922,wait
r2_1,391404,10162.0,wait
r2_1,391404,10680.399999999921,start
r2_1,391404,10685.19999999992,end
"('r2_1', 'm1_2')",391404,10727.459999999921,wait
r2_1,391405,10162.0,wait
r2_1,391405,10680.399999999921,start
r2_1,391405,10685.19999999992,end
"('r2_1', 'm1_2')",391405,10727.459999999921,wait
r2_1,391406,10162.0,wait
r2_1,391406,10685.19999999992,start
r2_1,391406,10689.99999999992,end
"('r2_1', 'm1_2')",391406,10732.25999999992,wait
r2_1,391407,10162.0,wait
r2_1,391407,10685.19999999992,start
r2_1,391407,10689.99999999992,end
"('r2_1', 'm1_2')",391407,10732.25999999992,wait
r2_1,391408,10162.0,wait
r2_1,391408,10689.99999999992,start
r2_1,391408,10694.79999999992,end
"('r2_1', 'm1_2')",391408,10737.05999999992,wait
r2_1,391409,10162.0,wait
r2_1,391409,10689.99999999992,start
r2_1,391409,10694.79999999992,end
"('r2_1', 'm1_2')",391409,10737.05999999992,wait
r2_1,391410,10162.0,wait
r2_1,391410,10694.79999999992,start
r2_1,391410,10699.599999999919,end
"('r2_1', 'm1_2')",391410,10741.859999999919,wait
r2_1,391411,10162.0,wait
r2_1,391411,10694.79999999992,start
r2_1,391411,10699.599999999919,end
"('r2_1', 'm1_2')",391411,10741.859999999919,wait
r2_1,391412,10162.0,wait
r2_1,391412,10699.599999999919,start
r2_1,391412,10704.399999999918,end
"('r2_1', 'm1_2')",391412,10746.659999999918,wait
r2_1,391413,10162.0,wait
r2_1,391413,10699.599999999919,start
r2_1,391413,10704.399999999918,end
"('r2_1', 'm1_2')",391413,10746.659999999918,wait
r2_1,391414,10162.0,wait
r2_1,391414,10704.399999999918,start
r2_1,391414,10709.199999999917,end
"('r2_1', 'm1_2')",391414,10751.459999999917,wait
r2_1,391415,10162.0,wait
r2_1,391415,10704.399999999918,start
r2_1,391415,10709.199999999917,end
"('r2_1', 'm1_2')",391415,10751.459999999917,wait
r2_1,391464,10162.0,wait
r2_1,391464,10709.199999999917,start
r2_1,391464,10713.999999999916,end
"('r2_1', 'm1_2')",391464,10756.259999999917,wait
r2_1,391465,10162.0,wait
r2_1,391465,10709.199999999917,start
r2_1,391465,10713.999999999916,end
"('r2_1', 'm1_2')",391465,10756.259999999917,wait
r2_1,391466,10162.0,wait
r2_1,391466,10713.999999999916,start
r2_1,391466,10718.799999999916,end
"('r2_1', 'm1_2')",391466,10761.059999999916,wait
r2_1,391467,10162.0,wait
r2_1,391467,10713.999999999916,start
r2_1,391467,10718.799999999916,end
"('r2_1', 'm1_2')",391467,10761.059999999916,wait
r2_1,391468,10162.0,wait
r2_1,391468,10718.799999999916,start
r2_1,391468,10723.599999999915,end
"('r2_1', 'm1_2')",391468,10765.859999999915,wait
r2_1,391469,10162.0,wait
r2_1,391469,10718.799999999916,start
r2_1,391469,10723.599999999915,end
"('r2_1', 'm1_2')",391469,10765.859999999915,wait
r2_1,391470,10162.0,wait
r2_1,391470,10723.599999999915,start
r2_1,391470,10728.399999999914,end
"('r2_1', 'm1_2')",391470,10770.659999999914,wait
r2_1,391471,10162.0,wait
r2_1,391471,10723.599999999915,start
r2_1,391471,10728.399999999914,end
"('r2_1', 'm1_2')",391471,10770.659999999914,wait
r2_1,391472,10162.0,wait
r2_1,391472,10728.399999999914,start
r2_1,391472,10733.199999999913,end
"('r2_1', 'm1_2')",391472,10775.459999999914,wait
r2_1,391473,10162.0,wait
r2_1,391473,10728.399999999914,start
r2_1,391473,10733.199999999913,end
"('r2_1', 'm1_2')",391473,10775.459999999914,wait
r2_1,391474,10162.0,wait
r2_1,391474,10733.199999999913,start
r2_1,391474,10737.999999999913,end
"('r2_1', 'm1_2')",391474,10780.259999999913,wait
r2_1,391475,10162.0,wait
r2_1,391475,10733.199999999913,start
r2_1,391475,10737.999999999913,end
"('r2_1', 'm1_2')",391475,10780.259999999913,wait
r2_1,391476,10162.0,wait
r2_1,391476,10737.999999999913,start
r2_1,391476,10742.799999999912,end
"('r2_1', 'm1_2')",391476,10785.059999999912,wait
r2_1,391477,10162.0,wait
r2_1,391477,10737.999999999913,start
r2_1,391477,10742.799999999912,end
"('r2_1', 'm1_2')",391477,10785.059999999912,wait
r2_1,391478,10162.0,wait
r2_1,391478,10742.799999999912,start
r2_1,391478,10747.599999999911,end
"('r2_1', 'm1_2')",391478,10789.859999999911,wait
r2_1,391479,10162.0,wait
r2_1,391479,10742.799999999912,start
r2_1,391479,10747.599999999911,end
"('r2_1', 'm1_2')",391479,10789.859999999911,wait
r2_1,391480,10162.0,wait
r2_1,391480,10747.599999999911,start
r2_1,391480,10752.39999999991,end
"('r2_1', 'm1_2')",391480,10794.65999999991,wait
r2_1,391481,10162.0,wait
r2_1,391481,10747.599999999911,start
r2_1,391481,10752.39999999991,end
"('r2_1', 'm1_2')",391481,10794.65999999991,wait
r2_1,391482,10162.0,wait
r2_1,391482,10752.39999999991,start
r2_1,391482,10757.19999999991,end
"('r2_1', 'm1_2')",391482,10799.45999999991,wait
r2_1,391483,10162.0,wait
r2_1,391483,10752.39999999991,start
r2_1,391483,10757.19999999991,end
"('r2_1', 'm1_2')",391483,10799.45999999991,wait
r2_1,391484,10162.0,wait
r2_1,391484,10757.19999999991,start
r2_1,391484,10761.999999999909,end
"('r2_1', 'm1_2')",391484,10804.25999999991,wait
r2_1,391485,10162.0,wait
r2_1,391485,10757.19999999991,start
r2_1,391485,10761.999999999909,end
"('r2_1', 'm1_2')",391485,10804.25999999991,wait
r2_1,391486,10162.0,wait
r2_1,391486,10761.999999999909,start
r2_1,391486,10766.799999999908,end
"('r2_1', 'm1_2')",391486,10809.059999999909,wait
r2_1,391487,10162.0,wait
r2_1,391487,10761.999999999909,start
r2_1,391487,10766.799999999908,end
"('r2_1', 'm1_2')",391487,10809.059999999909,wait
r2_1,391488,10162.0,wait
r2_1,391488,10766.799999999908,start
r2_1,391488,10771.599999999908,end
"('r2_1', 'm1_2')",391488,10813.859999999908,wait
r2_1,391489,10162.0,wait
r2_1,391489,10766.799999999908,start
r2_1,391489,10771.599999999908,end
"('r2_1', 'm1_2')",391489,10813.859999999908,wait
r2_1,391490,10162.0,wait
r2_1,391490,10771.599999999908,start
r2_1,391490,10776.399999999907,end
"('r2_1', 'm1_2')",391490,10818.659999999907,wait
