equipment_id,parcel_id,small_id,parcel_type,time_stamp,action,real_time_stamp,run_time
r5_1,100329,100329,parcel,17597.0,wait,2017-07-26 01:53:17.000,2017-08-29 10:01:50.972091
r5_1,100329,100329,parcel,17622.040000000008,start,2017-07-26 01:53:42.040,2017-08-29 10:01:50.972091
r5_1,100329,100329,parcel,17625.17000000001,end,2017-07-26 01:53:45.170,2017-08-29 10:01:50.972091
m3_1,100329,100329,parcel,17683.08000000001,wait,2017-07-26 01:54:43.080,2017-08-29 10:01:50.972091
m3_1,100329,100329,parcel,17683.08000000001,start,2017-07-26 01:54:43.080,2017-08-29 10:01:50.972091
m3_1,100329,100329,parcel,17686.08000000001,end,2017-07-26 01:54:46.080,2017-08-29 10:01:50.972091
j9_1,100329,100329,parcel,17899.12000000001,wait,2017-07-26 01:58:19.120,2017-08-29 10:01:50.972091
j9_1,100329,100329,parcel,17899.12000000001,start,2017-07-26 01:58:19.120,2017-08-29 10:01:50.972091
j9_1,100329,100329,parcel,17903.88500000001,end,2017-07-26 01:58:23.885,2017-08-29 10:01:50.972091
i22_2,100329,100329,parcel,18044.71500000001,wait,2017-07-26 02:00:44.715,2017-08-29 10:01:50.972091
i22_2,100329,100329,parcel,18044.71500000001,start,2017-07-26 02:00:44.715,2017-08-29 10:01:50.972091
i22_2,100329,100329,parcel,18045.03500000001,end,2017-07-26 02:00:45.035,2017-08-29 10:01:50.972091
i21_1,100329,100329,parcel,18123.10500000001,wait,2017-07-26 02:02:03.105,2017-08-29 10:01:50.972091
i21_1,100329,100329,parcel,18123.10500000001,start,2017-07-26 02:02:03.105,2017-08-29 10:01:50.972091
i21_1,100329,100329,parcel,18123.42500000001,end,2017-07-26 02:02:03.425,2017-08-29 10:01:50.972091
c14_28,100329,100329,parcel,18219.38500000001,wait,2017-07-26 02:03:39.385,2017-08-29 10:01:50.972091
r5_1,100535,100535,parcel,17597.0,wait,2017-07-26 01:53:17.000,2017-08-29 10:01:50.972091
r5_1,100535,100535,parcel,17656.47000000002,start,2017-07-26 01:54:16.470,2017-08-29 10:01:50.972091
r5_1,100535,100535,parcel,17659.60000000002,end,2017-07-26 01:54:19.600,2017-08-29 10:01:50.972091
m3_1,100535,100535,parcel,17717.51000000002,wait,2017-07-26 01:55:17.510,2017-08-29 10:01:50.972091
m3_1,100535,100535,parcel,17717.51000000002,start,2017-07-26 01:55:17.510,2017-08-29 10:01:50.972091
m3_1,100535,100535,parcel,17720.51000000002,end,2017-07-26 01:55:20.510,2017-08-29 10:01:50.972091
j17_1,100535,100535,parcel,17933.55000000002,wait,2017-07-26 01:58:53.550,2017-08-29 10:01:50.972091
j17_1,100535,100535,parcel,17933.55000000002,start,2017-07-26 01:58:53.550,2017-08-29 10:01:50.972091
j17_1,100535,100535,parcel,17938.31500000002,end,2017-07-26 01:58:58.315,2017-08-29 10:01:50.972091
i22_3,100535,100535,parcel,18079.145000000022,wait,2017-07-26 02:01:19.145,2017-08-29 10:01:50.972091
i22_3,100535,100535,parcel,18079.145000000022,start,2017-07-26 02:01:19.145,2017-08-29 10:01:50.972091
i22_3,100535,100535,parcel,18079.465000000022,end,2017-07-26 02:01:19.465,2017-08-29 10:01:50.972091
i21_1,100535,100535,parcel,18157.53500000002,wait,2017-07-26 02:02:37.535,2017-08-29 10:01:50.972091
i21_1,100535,100535,parcel,18157.53500000002,start,2017-07-26 02:02:37.535,2017-08-29 10:01:50.972091
i21_1,100535,100535,parcel,18157.85500000002,end,2017-07-26 02:02:37.855,2017-08-29 10:01:50.972091
c14_28,100535,100535,parcel,18253.81500000002,wait,2017-07-26 02:04:13.815,2017-08-29 10:01:50.972091
r5_1,100589,100589,parcel,17597.0,wait,2017-07-26 01:53:17.000,2017-08-29 10:01:50.972091
r5_1,100589,100589,parcel,17665.860000000022,start,2017-07-26 01:54:25.860,2017-08-29 10:01:50.972091
r5_1,100589,100589,parcel,17668.990000000023,end,2017-07-26 01:54:28.990,2017-08-29 10:01:50.972091
m3_1,100589,100589,parcel,17726.900000000023,wait,2017-07-26 01:55:26.900,2017-08-29 10:01:50.972091
m3_1,100589,100589,parcel,17726.900000000023,start,2017-07-26 01:55:26.900,2017-08-29 10:01:50.972091
m3_1,100589,100589,parcel,17729.900000000023,end,2017-07-26 01:55:29.900,2017-08-29 10:01:50.972091
j9_1,100589,100589,parcel,17942.940000000024,wait,2017-07-26 01:59:02.940,2017-08-29 10:01:50.972091
j9_1,100589,100589,parcel,17942.940000000024,start,2017-07-26 01:59:02.940,2017-08-29 10:01:50.972091
j9_1,100589,100589,parcel,17947.705000000024,end,2017-07-26 01:59:07.705,2017-08-29 10:01:50.972091
i22_2,100589,100589,parcel,18088.535000000025,wait,2017-07-26 02:01:28.535,2017-08-29 10:01:50.972091
i22_2,100589,100589,parcel,18088.535000000025,start,2017-07-26 02:01:28.535,2017-08-29 10:01:50.972091
i22_2,100589,100589,parcel,18088.855000000025,end,2017-07-26 02:01:28.855,2017-08-29 10:01:50.972091
i21_1,100589,100589,parcel,18166.925000000025,wait,2017-07-26 02:02:46.925,2017-08-29 10:01:50.972091
i21_1,100589,100589,parcel,18166.925000000025,start,2017-07-26 02:02:46.925,2017-08-29 10:01:50.972091
i21_1,100589,100589,parcel,18167.245000000024,end,2017-07-26 02:02:47.245,2017-08-29 10:01:50.972091
c14_28,100589,100589,parcel,18263.205000000024,wait,2017-07-26 02:04:23.205,2017-08-29 10:01:50.972091
r5_1,100907,100907,parcel,17597.0,wait,2017-07-26 01:53:17.000,2017-08-29 10:01:50.972091
r5_1,100907,100907,parcel,17678.380000000026,start,2017-07-26 01:54:38.380,2017-08-29 10:01:50.972091
r5_1,100907,100907,parcel,17681.510000000028,end,2017-07-26 01:54:41.510,2017-08-29 10:01:50.972091
m3_1,100907,100907,parcel,17739.420000000027,wait,2017-07-26 01:55:39.420,2017-08-29 10:01:50.972091
m3_1,100907,100907,parcel,17739.420000000027,start,2017-07-26 01:55:39.420,2017-08-29 10:01:50.972091
m3_1,100907,100907,parcel,17742.420000000027,end,2017-07-26 01:55:42.420,2017-08-29 10:01:50.972091
j9_1,100907,100907,parcel,18054.55000000003,wait,2017-07-26 02:00:54.550,2017-08-29 10:01:50.972091
j9_1,100907,100907,parcel,18054.55000000003,start,2017-07-26 02:00:54.550,2017-08-29 10:01:50.972091
j9_1,100907,100907,parcel,18059.315000000028,end,2017-07-26 02:00:59.315,2017-08-29 10:01:50.972091
i22_2,100907,100907,parcel,18200.14500000003,wait,2017-07-26 02:03:20.145,2017-08-29 10:01:50.972091
i22_2,100907,100907,parcel,18200.14500000003,start,2017-07-26 02:03:20.145,2017-08-29 10:01:50.972091
i22_2,100907,100907,parcel,18200.46500000003,end,2017-07-26 02:03:20.465,2017-08-29 10:01:50.972091
i21_1,100907,100907,parcel,18278.53500000003,wait,2017-07-26 02:04:38.535,2017-08-29 10:01:50.972091
i21_1,100907,100907,parcel,18278.53500000003,start,2017-07-26 02:04:38.535,2017-08-29 10:01:50.972091
i21_1,100907,100907,parcel,18278.85500000003,end,2017-07-26 02:04:38.855,2017-08-29 10:01:50.972091
c14_28,100907,100907,parcel,18374.815000000028,wait,2017-07-26 02:06:14.815,2017-08-29 10:01:50.972091
r5_1,100300,100300,parcel,2481.0,wait,2017-07-25 21:41:21.000,2017-08-29 10:01:50.972091
r5_1,100300,100300,parcel,2496.6500000000005,start,2017-07-25 21:41:36.650,2017-08-29 10:01:50.972091
r5_1,100300,100300,parcel,2499.7800000000007,end,2017-07-25 21:41:39.780,2017-08-29 10:01:50.972091
m3_1,100300,100300,parcel,2557.6900000000005,wait,2017-07-25 21:42:37.690,2017-08-29 10:01:50.972091
m3_1,100300,100300,parcel,2557.6900000000005,start,2017-07-25 21:42:37.690,2017-08-29 10:01:50.972091
m3_1,100300,100300,parcel,2560.6900000000005,end,2017-07-25 21:42:40.690,2017-08-29 10:01:50.972091
j15_1,100300,100300,parcel,2872.8200000000006,wait,2017-07-25 21:47:52.820,2017-08-29 10:01:50.972091
j15_1,100300,100300,parcel,2872.8200000000006,start,2017-07-25 21:47:52.820,2017-08-29 10:01:50.972091
j15_1,100300,100300,parcel,2877.5850000000005,end,2017-07-25 21:47:57.585,2017-08-29 10:01:50.972091
i22_3,100300,100300,parcel,3018.4150000000004,wait,2017-07-25 21:50:18.415,2017-08-29 10:01:50.972091
i22_3,100300,100300,parcel,3018.4150000000004,start,2017-07-25 21:50:18.415,2017-08-29 10:01:50.972091
i22_3,100300,100300,parcel,3018.7350000000006,end,2017-07-25 21:50:18.735,2017-08-29 10:01:50.972091
i21_1,100300,100300,parcel,3096.8050000000007,wait,2017-07-25 21:51:36.805,2017-08-29 10:01:50.972091
i21_1,100300,100300,parcel,3096.8050000000007,start,2017-07-25 21:51:36.805,2017-08-29 10:01:50.972091
i21_1,100300,100300,parcel,3097.125000000001,end,2017-07-25 21:51:37.125,2017-08-29 10:01:50.972091
c14_7,100300,100300,parcel,3193.085000000001,wait,2017-07-25 21:53:13.085,2017-08-29 10:01:50.972091
r5_1,101173,101173,parcel,2481.0,wait,2017-07-25 21:41:21.000,2017-08-29 10:01:50.972091
r5_1,101173,101173,parcel,2534.210000000002,start,2017-07-25 21:42:14.210,2017-08-29 10:01:50.972091
r5_1,101173,101173,parcel,2537.340000000002,end,2017-07-25 21:42:17.340,2017-08-29 10:01:50.972091
m3_1,101173,101173,parcel,2595.250000000002,wait,2017-07-25 21:43:15.250,2017-08-29 10:01:50.972091
m3_1,101173,101173,parcel,2595.250000000002,start,2017-07-25 21:43:15.250,2017-08-29 10:01:50.972091
m3_1,101173,101173,parcel,2598.250000000002,end,2017-07-25 21:43:18.250,2017-08-29 10:01:50.972091
j11_1,101173,101173,parcel,2910.380000000002,wait,2017-07-25 21:48:30.380,2017-08-29 10:01:50.972091
j11_1,101173,101173,parcel,2910.380000000002,start,2017-07-25 21:48:30.380,2017-08-29 10:01:50.972091
j11_1,101173,101173,parcel,2915.145000000002,end,2017-07-25 21:48:35.145,2017-08-29 10:01:50.972091
i22_2,101173,101173,parcel,3055.9750000000017,wait,2017-07-25 21:50:55.975,2017-08-29 10:01:50.972091
i22_2,101173,101173,parcel,3055.9750000000017,start,2017-07-25 21:50:55.975,2017-08-29 10:01:50.972091
i22_2,101173,101173,parcel,3056.295000000002,end,2017-07-25 21:50:56.295,2017-08-29 10:01:50.972091
i21_1,101173,101173,parcel,3134.365000000002,wait,2017-07-25 21:52:14.365,2017-08-29 10:01:50.972091
i21_1,101173,101173,parcel,3134.365000000002,start,2017-07-25 21:52:14.365,2017-08-29 10:01:50.972091
i21_1,101173,101173,parcel,3134.685000000002,end,2017-07-25 21:52:14.685,2017-08-29 10:01:50.972091
c14_7,101173,101173,parcel,3230.6450000000023,wait,2017-07-25 21:53:50.645,2017-08-29 10:01:50.972091
r5_1,100400,100400,parcel,2481.0,wait,2017-07-25 21:41:21.000,2017-08-29 10:01:50.972091
r5_1,100400,100400,parcel,2509.170000000001,start,2017-07-25 21:41:49.170,2017-08-29 10:01:50.972091
r5_1,100400,100400,parcel,2512.300000000001,end,2017-07-25 21:41:52.300,2017-08-29 10:01:50.972091
m3_1,100400,100400,parcel,2570.210000000001,wait,2017-07-25 21:42:50.210,2017-08-29 10:01:50.972091
m3_1,100400,100400,parcel,2570.210000000001,start,2017-07-25 21:42:50.210,2017-08-29 10:01:50.972091
m3_1,100400,100400,parcel,2573.210000000001,end,2017-07-25 21:42:53.210,2017-08-29 10:01:50.972091
j11_1,100400,100400,parcel,2786.250000000001,wait,2017-07-25 21:46:26.250,2017-08-29 10:01:50.972091
j11_1,100400,100400,parcel,2786.250000000001,start,2017-07-25 21:46:26.250,2017-08-29 10:01:50.972091
j11_1,100400,100400,parcel,2791.015000000001,end,2017-07-25 21:46:31.015,2017-08-29 10:01:50.972091
i22_2,100400,100400,parcel,2931.8450000000007,wait,2017-07-25 21:48:51.845,2017-08-29 10:01:50.972091
i22_2,100400,100400,parcel,2931.8450000000007,start,2017-07-25 21:48:51.845,2017-08-29 10:01:50.972091
i22_2,100400,100400,parcel,2932.165000000001,end,2017-07-25 21:48:52.165,2017-08-29 10:01:50.972091
i21_1,100400,100400,parcel,3010.235000000001,wait,2017-07-25 21:50:10.235,2017-08-29 10:01:50.972091
i21_1,100400,100400,parcel,3010.235000000001,start,2017-07-25 21:50:10.235,2017-08-29 10:01:50.972091
i21_1,100400,100400,parcel,3010.555000000001,end,2017-07-25 21:50:10.555,2017-08-29 10:01:50.972091
c14_9,100400,100400,parcel,3106.5150000000012,wait,2017-07-25 21:51:46.515,2017-08-29 10:01:50.972091
r4_1,100129,100129,parcel,6240.0,wait,2017-07-25 22:44:00.000,2017-08-29 10:01:50.972091
r4_1,100129,100129,parcel,6249.39,start,2017-07-25 22:44:09.390,2017-08-29 10:01:50.972091
r4_1,100129,100129,parcel,6252.52,end,2017-07-25 22:44:12.520,2017-08-29 10:01:50.972091
m2_2,100129,100129,parcel,6310.43,wait,2017-07-25 22:45:10.430,2017-08-29 10:01:50.972091
m2_2,100129,100129,parcel,6310.43,start,2017-07-25 22:45:10.430,2017-08-29 10:01:50.972091
m2_2,100129,100129,parcel,6313.43,end,2017-07-25 22:45:13.430,2017-08-29 10:01:50.972091
j7_1,100129,100129,parcel,6484.66,wait,2017-07-25 22:48:04.660,2017-08-29 10:01:50.972091
j7_1,100129,100129,parcel,6484.66,start,2017-07-25 22:48:04.660,2017-08-29 10:01:50.972091
j7_1,100129,100129,parcel,6489.425,end,2017-07-25 22:48:09.425,2017-08-29 10:01:50.972091
i22_2,100129,100129,parcel,6617.985000000001,wait,2017-07-25 22:50:17.985,2017-08-29 10:01:50.972091
i22_2,100129,100129,parcel,6617.985000000001,start,2017-07-25 22:50:17.985,2017-08-29 10:01:50.972091
i22_2,100129,100129,parcel,6618.305,end,2017-07-25 22:50:18.305,2017-08-29 10:01:50.972091
i21_2,100129,100129,parcel,6696.375,wait,2017-07-25 22:51:36.375,2017-08-29 10:01:50.972091
i21_2,100129,100129,parcel,6696.375,start,2017-07-25 22:51:36.375,2017-08-29 10:01:50.972091
i21_2,100129,100129,parcel,6696.695,end,2017-07-25 22:51:36.695,2017-08-29 10:01:50.972091
c13_1,100129,100129,parcel,6752.8949999999995,wait,2017-07-25 22:52:32.895,2017-08-29 10:01:50.972091
r4_1,100285,100285,parcel,6240.0,wait,2017-07-25 22:44:00.000,2017-08-29 10:01:50.972091
r4_1,100285,100285,parcel,6252.52,start,2017-07-25 22:44:12.520,2017-08-29 10:01:50.972091
r4_1,100285,100285,parcel,6255.650000000001,end,2017-07-25 22:44:15.650,2017-08-29 10:01:50.972091
m2_2,100285,100285,parcel,6313.56,wait,2017-07-25 22:45:13.560,2017-08-29 10:01:50.972091
m2_2,100285,100285,parcel,6313.56,start,2017-07-25 22:45:13.560,2017-08-29 10:01:50.972091
m2_2,100285,100285,parcel,6316.56,end,2017-07-25 22:45:16.560,2017-08-29 10:01:50.972091
j1_1,100285,100285,parcel,6487.79,wait,2017-07-25 22:48:07.790,2017-08-29 10:01:50.972091
j1_1,100285,100285,parcel,6487.79,start,2017-07-25 22:48:07.790,2017-08-29 10:01:50.972091
j1_1,100285,100285,parcel,6492.555,end,2017-07-25 22:48:12.555,2017-08-29 10:01:50.972091
i22_1,100285,100285,parcel,6621.115000000001,wait,2017-07-25 22:50:21.115,2017-08-29 10:01:50.972091
i22_1,100285,100285,parcel,6621.115000000001,start,2017-07-25 22:50:21.115,2017-08-29 10:01:50.972091
i22_1,100285,100285,parcel,6621.435,end,2017-07-25 22:50:21.435,2017-08-29 10:01:50.972091
i21_2,100285,100285,parcel,6699.505,wait,2017-07-25 22:51:39.505,2017-08-29 10:01:50.972091
i21_2,100285,100285,parcel,6699.505,start,2017-07-25 22:51:39.505,2017-08-29 10:01:50.972091
i21_2,100285,100285,parcel,6699.825,end,2017-07-25 22:51:39.825,2017-08-29 10:01:50.972091
c13_1,100285,100285,parcel,6756.025,wait,2017-07-25 22:52:36.025,2017-08-29 10:01:50.972091
r5_1,100027,100027,parcel,8665.0,wait,2017-07-25 23:24:25.000,2017-08-29 10:01:50.972091
r5_1,100027,100027,parcel,8665.0,start,2017-07-25 23:24:25.000,2017-08-29 10:01:50.972091
r5_1,100027,100027,parcel,8668.13,end,2017-07-25 23:24:28.130,2017-08-29 10:01:50.972091
m3_1,100027,100027,parcel,8726.039999999999,wait,2017-07-25 23:25:26.040,2017-08-29 10:01:50.972091
m3_1,100027,100027,parcel,8726.039999999999,start,2017-07-25 23:25:26.040,2017-08-29 10:01:50.972091
m3_1,100027,100027,parcel,8729.039999999999,end,2017-07-25 23:25:29.040,2017-08-29 10:01:50.972091
j15_1,100027,100027,parcel,8942.08,wait,2017-07-25 23:29:02.080,2017-08-29 10:01:50.972091
j15_1,100027,100027,parcel,8942.08,start,2017-07-25 23:29:02.080,2017-08-29 10:01:50.972091
j15_1,100027,100027,parcel,8946.845,end,2017-07-25 23:29:06.845,2017-08-29 10:01:50.972091
i22_3,100027,100027,parcel,9087.675,wait,2017-07-25 23:31:27.675,2017-08-29 10:01:50.972091
i22_3,100027,100027,parcel,9087.675,start,2017-07-25 23:31:27.675,2017-08-29 10:01:50.972091
i22_3,100027,100027,parcel,9087.994999999999,end,2017-07-25 23:31:27.995,2017-08-29 10:01:50.972091
i21_2,100027,100027,parcel,9166.064999999999,wait,2017-07-25 23:32:46.065,2017-08-29 10:01:50.972091
i21_2,100027,100027,parcel,9166.064999999999,start,2017-07-25 23:32:46.065,2017-08-29 10:01:50.972091
i21_2,100027,100027,parcel,9166.384999999998,end,2017-07-25 23:32:46.385,2017-08-29 10:01:50.972091
c13_1,100027,100027,parcel,9222.585,wait,2017-07-25 23:33:42.585,2017-08-29 10:01:50.972091
r5_1,100417,100417,parcel,10922.0,wait,2017-07-26 00:02:02.000,2017-08-29 10:01:50.972091
r5_1,100417,100417,parcel,10922.0,start,2017-07-26 00:02:02.000,2017-08-29 10:01:50.972091
r5_1,100417,100417,parcel,10925.13,end,2017-07-26 00:02:05.130,2017-08-29 10:01:50.972091
m3_1,100417,100417,parcel,10983.039999999999,wait,2017-07-26 00:03:03.040,2017-08-29 10:01:50.972091
m3_1,100417,100417,parcel,10983.039999999999,start,2017-07-26 00:03:03.040,2017-08-29 10:01:50.972091
m3_1,100417,100417,parcel,10986.039999999999,end,2017-07-26 00:03:06.040,2017-08-29 10:01:50.972091
j9_1,100417,100417,parcel,11298.169999999998,wait,2017-07-26 00:08:18.170,2017-08-29 10:01:50.972091
j9_1,100417,100417,parcel,11298.169999999998,start,2017-07-26 00:08:18.170,2017-08-29 10:01:50.972091
j9_1,100417,100417,parcel,11302.934999999998,end,2017-07-26 00:08:22.935,2017-08-29 10:01:50.972091
i22_2,100417,100417,parcel,11443.764999999998,wait,2017-07-26 00:10:43.765,2017-08-29 10:01:50.972091
i22_2,100417,100417,parcel,11443.764999999998,start,2017-07-26 00:10:43.765,2017-08-29 10:01:50.972091
i22_2,100417,100417,parcel,11444.084999999997,end,2017-07-26 00:10:44.085,2017-08-29 10:01:50.972091
e6_1,100417,100417,parcel,12175.084999999997,wait,2017-07-26 00:22:55.085,2017-08-29 10:01:50.972091
e6_1,100417,100417,parcel,12175.084999999997,start,2017-07-26 00:22:55.085,2017-08-29 10:01:50.972091
e6_1,100417,100417,parcel,12175.084999999997,end,2017-07-26 00:22:55.085,2017-08-29 10:01:50.972091
h3_1,100417,100417,parcel,12208.834999999997,wait,2017-07-26 00:23:28.835,2017-08-29 10:01:50.972091
h3_1,100417,100417,parcel,12208.834999999997,start,2017-07-26 00:23:28.835,2017-08-29 10:01:50.972091
h3_1,100417,100417,parcel,12223.834999999997,end,2017-07-26 00:23:43.835,2017-08-29 10:01:50.972091
x13_1,100417,100417,parcel,12276.574999999997,wait,2017-07-26 00:24:36.575,2017-08-29 10:01:50.972091
x13_1,100417,100417,parcel,12276.574999999997,start,2017-07-26 00:24:36.575,2017-08-29 10:01:50.972091
x13_1,100417,100417,parcel,12276.574999999997,end,2017-07-26 00:24:36.575,2017-08-29 10:01:50.972091
i21_2,100417,100417,parcel,12320.534999999996,wait,2017-07-26 00:25:20.535,2017-08-29 10:01:50.972091
i21_2,100417,100417,parcel,12320.534999999996,start,2017-07-26 00:25:20.535,2017-08-29 10:01:50.972091
i21_2,100417,100417,parcel,12320.854999999996,end,2017-07-26 00:25:20.855,2017-08-29 10:01:50.972091
c13_1,100417,100417,parcel,12377.054999999997,wait,2017-07-26 00:26:17.055,2017-08-29 10:01:50.972091
r4_1,100888,100888,parcel,14558.0,wait,2017-07-26 01:02:38.000,2017-08-29 10:01:50.972091
r4_1,100888,100888,parcel,14639.37999999998,start,2017-07-26 01:03:59.380,2017-08-29 10:01:50.972091
r4_1,100888,100888,parcel,14642.509999999978,end,2017-07-26 01:04:02.510,2017-08-29 10:01:50.972091
m2_2,100888,100888,parcel,14700.419999999978,wait,2017-07-26 01:05:00.420,2017-08-29 10:01:50.972091
m2_2,100888,100888,parcel,14700.419999999978,start,2017-07-26 01:05:00.420,2017-08-29 10:01:50.972091
m2_2,100888,100888,parcel,14703.419999999978,end,2017-07-26 01:05:03.420,2017-08-29 10:01:50.972091
j7_1,100888,100888,parcel,14874.649999999978,wait,2017-07-26 01:07:54.650,2017-08-29 10:01:50.972091
j7_1,100888,100888,parcel,14874.649999999978,start,2017-07-26 01:07:54.650,2017-08-29 10:01:50.972091
j7_1,100888,100888,parcel,14879.414999999977,end,2017-07-26 01:07:59.415,2017-08-29 10:01:50.972091
i22_2,100888,100888,parcel,15007.974999999977,wait,2017-07-26 01:10:07.975,2017-08-29 10:01:50.972091
i22_2,100888,100888,parcel,15007.974999999977,start,2017-07-26 01:10:07.975,2017-08-29 10:01:50.972091
i22_2,100888,100888,parcel,15008.294999999976,end,2017-07-26 01:10:08.295,2017-08-29 10:01:50.972091
i21_2,100888,100888,parcel,15086.364999999976,wait,2017-07-26 01:11:26.365,2017-08-29 10:01:50.972091
i21_2,100888,100888,parcel,15086.364999999976,start,2017-07-26 01:11:26.365,2017-08-29 10:01:50.972091
i21_2,100888,100888,parcel,15086.684999999976,end,2017-07-26 01:11:26.685,2017-08-29 10:01:50.972091
c13_1,100888,100888,parcel,15142.884999999977,wait,2017-07-26 01:12:22.885,2017-08-29 10:01:50.972091
r4_1,101057,101057,parcel,14558.0,wait,2017-07-26 01:02:38.000,2017-08-29 10:01:50.972091
r4_1,101057,101057,parcel,14661.289999999974,start,2017-07-26 01:04:21.290,2017-08-29 10:01:50.972091
r4_1,101057,101057,parcel,14664.419999999973,end,2017-07-26 01:04:24.420,2017-08-29 10:01:50.972091
m2_2,101057,101057,parcel,14722.329999999973,wait,2017-07-26 01:05:22.330,2017-08-29 10:01:50.972091
m2_2,101057,101057,parcel,14722.329999999973,start,2017-07-26 01:05:22.330,2017-08-29 10:01:50.972091
m2_2,101057,101057,parcel,14725.329999999973,end,2017-07-26 01:05:25.330,2017-08-29 10:01:50.972091
j5_1,101057,101057,parcel,14896.559999999972,wait,2017-07-26 01:08:16.560,2017-08-29 10:01:50.972091
j5_1,101057,101057,parcel,14896.559999999972,start,2017-07-26 01:08:16.560,2017-08-29 10:01:50.972091
j5_1,101057,101057,parcel,14901.324999999972,end,2017-07-26 01:08:21.325,2017-08-29 10:01:50.972091
i22_1,101057,101057,parcel,15029.884999999971,wait,2017-07-26 01:10:29.885,2017-08-29 10:01:50.972091
i22_1,101057,101057,parcel,15029.884999999971,start,2017-07-26 01:10:29.885,2017-08-29 10:01:50.972091
i22_1,101057,101057,parcel,15030.20499999997,end,2017-07-26 01:10:30.205,2017-08-29 10:01:50.972091
i21_2,101057,101057,parcel,15108.27499999997,wait,2017-07-26 01:11:48.275,2017-08-29 10:01:50.972091
i21_2,101057,101057,parcel,15108.27499999997,start,2017-07-26 01:11:48.275,2017-08-29 10:01:50.972091
i21_2,101057,101057,parcel,15108.59499999997,end,2017-07-26 01:11:48.595,2017-08-29 10:01:50.972091
c13_1,101057,101057,parcel,15164.794999999971,wait,2017-07-26 01:12:44.795,2017-08-29 10:01:50.972091
r4_1,101307,101307,parcel,14558.0,wait,2017-07-26 01:02:38.000,2017-08-29 10:01:50.972091
r4_1,101307,101307,parcel,14683.199999999968,start,2017-07-26 01:04:43.200,2017-08-29 10:01:50.972091
r4_1,101307,101307,parcel,14686.329999999967,end,2017-07-26 01:04:46.330,2017-08-29 10:01:50.972091
m2_2,101307,101307,parcel,14744.239999999967,wait,2017-07-26 01:05:44.240,2017-08-29 10:01:50.972091
m2_2,101307,101307,parcel,14744.239999999967,start,2017-07-26 01:05:44.240,2017-08-29 10:01:50.972091
m2_2,101307,101307,parcel,14747.239999999967,end,2017-07-26 01:05:47.240,2017-08-29 10:01:50.972091
j3_1,101307,101307,parcel,14918.469999999967,wait,2017-07-26 01:08:38.470,2017-08-29 10:01:50.972091
j3_1,101307,101307,parcel,14918.469999999967,start,2017-07-26 01:08:38.470,2017-08-29 10:01:50.972091
j3_1,101307,101307,parcel,14923.234999999966,end,2017-07-26 01:08:43.235,2017-08-29 10:01:50.972091
i22_1,101307,101307,parcel,15051.794999999966,wait,2017-07-26 01:10:51.795,2017-08-29 10:01:50.972091
i22_1,101307,101307,parcel,15051.794999999966,start,2017-07-26 01:10:51.795,2017-08-29 10:01:50.972091
i22_1,101307,101307,parcel,15052.114999999965,end,2017-07-26 01:10:52.115,2017-08-29 10:01:50.972091
i21_2,101307,101307,parcel,15130.184999999965,wait,2017-07-26 01:12:10.185,2017-08-29 10:01:50.972091
i21_2,101307,101307,parcel,15130.184999999965,start,2017-07-26 01:12:10.185,2017-08-29 10:01:50.972091
i21_2,101307,101307,parcel,15130.504999999965,end,2017-07-26 01:12:10.505,2017-08-29 10:01:50.972091
c13_1,101307,101307,parcel,15186.704999999965,wait,2017-07-26 01:13:06.705,2017-08-29 10:01:50.972091
r4_1,101277,101277,parcel,14558.0,wait,2017-07-26 01:02:38.000,2017-08-29 10:01:50.972091
r4_1,101277,101277,parcel,14683.199999999968,start,2017-07-26 01:04:43.200,2017-08-29 10:01:50.972091
r4_1,101277,101277,parcel,14686.329999999967,end,2017-07-26 01:04:46.330,2017-08-29 10:01:50.972091
m2_2,101277,101277,parcel,14744.239999999967,wait,2017-07-26 01:05:44.240,2017-08-29 10:01:50.972091
m2_2,101277,101277,parcel,14744.239999999967,start,2017-07-26 01:05:44.240,2017-08-29 10:01:50.972091
m2_2,101277,101277,parcel,14747.239999999967,end,2017-07-26 01:05:47.240,2017-08-29 10:01:50.972091
j2_1,101277,101277,parcel,14918.469999999967,wait,2017-07-26 01:08:38.470,2017-08-29 10:01:50.972091
j2_1,101277,101277,parcel,14918.469999999967,start,2017-07-26 01:08:38.470,2017-08-29 10:01:50.972091
j2_1,101277,101277,parcel,14923.234999999966,end,2017-07-26 01:08:43.235,2017-08-29 10:01:50.972091
i19_4,101277,101277,parcel,15009.864999999965,wait,2017-07-26 01:10:09.865,2017-08-29 10:01:50.972091
i19_4,101277,101277,parcel,15009.864999999965,start,2017-07-26 01:10:09.865,2017-08-29 10:01:50.972091
i19_4,101277,101277,parcel,15010.184999999965,end,2017-07-26 01:10:10.185,2017-08-29 10:01:50.972091
e4_1,101277,101277,parcel,15741.184999999965,wait,2017-07-26 01:22:21.185,2017-08-29 10:01:50.972091
e4_1,101277,101277,parcel,15741.184999999965,start,2017-07-26 01:22:21.185,2017-08-29 10:01:50.972091
e4_1,101277,101277,parcel,15741.184999999965,end,2017-07-26 01:22:21.185,2017-08-29 10:01:50.972091
h3_1,101277,101277,parcel,15774.934999999965,wait,2017-07-26 01:22:54.935,2017-08-29 10:01:50.972091
